"","County","PollutionScore","Pollution_County","CountyPercentile"
"7399","El Dorado",2.541861854,13.5,0.25
"7400","Los Angeles",7.67134687,2121.5,0.844882516925528
"7401","Los Angeles",5.646805526,697,0.27757865392274
"7402","Merced ",5.906231341,18,0.28125
"7403","San Joaquin",6.11398458,104,0.608187134502924
"7404","Los Angeles",8.763957443,2433,0.968936678614098
"7405","Orange ",4.643352414,153,0.251644736842105
"7406","San Bernardino",5.263844819,217,0.475877192982456
"7407","Los Angeles",5.105100276,381,0.151732377538829
"7408","Los Angeles",5.998983859,954.5,0.380127439267224
"7409","San Diego",3.608012825,158.5,0.21506105834464
"7410","Orange ",6.27212374733333,401,0.659539473684211
"7411","San Diego",5.489993594,570,0.773405698778833
"7412","San Francisco",6.480036196,226.5,0.932098765432099
"7413","San Joaquin",7.553669288,161.5,0.944444444444444
"7414","Los Angeles",5.417870305,547,0.21784149741139
"7415","Sacramento ",4.9521412415,250,0.684931506849315
"7416","Santa Clara",5.506520534,343,0.842751842751843
"7417","Kern ",5.160421756,95,0.390946502057613
"7418","Alameda ",3.3055733068,44,0.112531969309463
"7419","Los Angeles",6.0726040135,1012,0.403026682596575
"7420","San Joaquin",6.68894857675,126,0.736842105263158
"7421","San Diego",4.343372399,303,0.41112618724559
"7422","Sacramento ",3.30559401633333,82,0.224657534246575
"7423","Los Angeles",7.002057267,1745,0.694942254082039
"7424","San Diego",3.794153505,182.5,0.247625508819539
"7425","Riverside ",6.5097695925,461,0.88996138996139
"7426","Santa Clara",2.902573177,40,0.0982800982800983
"7427","Orange ",5.84477169375,332,0.546052631578947
"7428","Orange ",3.042588081,7,0.0115131578947368
"7429","Los Angeles",8.663253511,2421,0.96415770609319
"7430","Imperial ",5.418173521,15,0.375
"7431","Imperial ",6.927267278,32,0.8
"7432","Santa Clara",4.256156457,185,0.454545454545455
"7433","Placer ",3.245554022,45,0.489130434782609
"7434","Los Angeles",8.598684209,2408,0.958980485862206
"7435","Nevada ",3.656136967,15.5,0.596153846153846
"7436","San Diego",5.1951625135,508,0.689280868385346
"7437","Sacramento ",6.319020786,333,0.912328767123288
"7438","Sacramento ",3.974787956,144,0.394520547945205
"7439","Los Angeles",6.0268013246,982,0.391079251294305
"7440","Riverside ",5.137962483,351.5,0.678571428571429
"7441","Riverside ",5.887424235,418,0.806949806949807
"7442","Orange ",4.954871438,194,0.319078947368421
"7443","Contra Costa",4.26720031,110,0.478260869565217
"7444","Butte ",3.092539071,10,0.185185185185185
"7445","San Diego",4.6214987515,385,0.522388059701492
"7446","Los Angeles",6.160148849,1091,0.434488251692553
"7447","Riverside ",8.338543638,516,0.996138996138996
"7448","Santa Clara",6.9308409685,405.5,0.996314496314496
"7449","Riverside ",3.440735586,119,0.22972972972973
"7450","San Bernardino",6.356625819,334,0.732456140350877
"7451","Riverside ",4.47172827,264,0.50965250965251
"7452","Orange ",3.699533445,50,0.0822368421052632
"7453","Sacramento ",2.02052951,11,0.0301369863013699
"7454","Stanislaus ",6.865296087,92,0.828828828828829
"7455","Marin ",4.27680632675,44,0.709677419354839
"7456","San Luis Obispo",4.650504221,48.5,0.723880597014925
"7457","San Diego",3.408363557,128,0.173677069199457
"7458","San Diego",5.643920599,602,0.816824966078697
"7459","San Joaquin",6.1583821055,107,0.625730994152047
"7460","Los Angeles",6.799414195,1601.5,0.637793707686181
"7461","Los Angeles",6.640554877,1497,0.596176821983274
"7462","Alameda ",3.668462403,83,0.21227621483376
"7463","Los Angeles",7.085659434,1797,0.715651135005974
"7464","Yuba ",4.401287983,4.5,0.25
"7465","San Bernardino",2.295474626,14,0.0307017543859649
"7466","Orange ",5.123638693,224,0.368421052631579
"7467","Riverside ",3.380999812,110,0.212355212355212
"7468","San Mateo",4.011622051,60,0.346820809248555
"7469","Ventura ",4.985417651,97.5,0.521390374331551
"7470","Santa Clara",3.389828222,80,0.196560196560197
"7471","Tulare ",6.777753222,69,0.683168316831683
"7472","San Diego",2.450467453,12,0.0162822252374491
"7473","Riverside ",5.203064125,358,0.691119691119691
"7474","Los Angeles",4.943595421,311,0.123855037833532
"7475","Amador ",4.688949241,6,0.6
"7476","Los Angeles",6.263983517,1167,0.464755077658303
"7477","San Diego",3.85429673,198,0.26865671641791
"7478","Sacramento ",5.848805331,317,0.868493150684931
"7479","Los Angeles",5.888722213,877,0.34926324173636
"7480","Alameda ",3.917797019,102,0.260869565217391
"7481","Merced ",5.357190842,8,0.125
"7482","Solano ",2.430545118,4,0.0421052631578947
"7483","Fresno ",6.073604696,121.5,0.537610619469027
"7484","Placer ",3.57888557233333,53,0.576086956521739
"7485","Alameda ",3.282208746,41,0.104859335038363
"7486","Orange ",4.284544965,97,0.159539473684211
"7487","Fresno ",8.440090166,221,0.97787610619469
"7488","Los Angeles",7.717830081,2149,0.855834328952608
"7489","Monterey ",6.303764528,102,0.980769230769231
"7490","San Diego",7.6555514475,736,0.998643147896879
"7491","Contra Costa",7.330508888,229,0.995652173913044
"7492","Merced ",6.3643070905,38,0.59375
"7493","San Diego",2.94177321,51,0.0691994572591588
"7494","San Mateo",3.009190177,25,0.144508670520231
"7495","San Francisco",4.087278428,78.5,0.323045267489712
"7496","Riverside ",4.475039469,265,0.511583011583012
"7497","San Bernardino",5.266093983,218,0.478070175438596
"7498","Los Angeles",9.1373610215,2472.5,0.984667463162087
"7499","Los Angeles",5.585503234,650,0.258861011549184
"7500","Kern ",4.410526848,38.5,0.15843621399177
"7501","Nevada ",5.906570582,25.5,0.980769230769231
"7502","Alameda ",4.316324342,155,0.396419437340153
"7503","Orange ",8.806431935,605.5,0.995888157894737
"7504","Monterey ",3.629544778,39,0.375
"7505","Marin ",5.0016270365,53,0.854838709677419
"7506","Humboldt ",2.185823286,2,0.0571428571428571
"7507","Butte ",2.901625885,5,0.0925925925925926
"7508","Madera ",6.074884478,16,0.484848484848485
"7509","San Bernardino",3.52483588,71.5,0.156798245614035
"7510","Butte ",2.928530656,6,0.111111111111111
"7511","Riverside ",4.180042046,225,0.434362934362934
"7512","Madera ",7.557702078,30,0.909090909090909
"7513","Los Angeles",5.526489516,613,0.244125846276384
"7514","Riverside ",3.13495464,79,0.152509652509653
"7515","San Benito",6.154539944,11,0.916666666666667
"7516","Los Angeles",8.1276551885,2282,0.908801274392672
"7517","Los Angeles",7.463167542,2024,0.80605336519315
"7518","Los Angeles",8.210097893,2304,0.917562724014337
"7519","Los Angeles",5.207207066,424,0.168857029072083
"7520","Placer ",4.412489605,73,0.793478260869565
"7521","San Diego",3.371712497,120.5,0.163500678426052
"7522","San Diego",3.514352304,142.5,0.193351424694708
"7523","Riverside ",5.186929732,356,0.687258687258687
"7524","San Diego",5.608146286,590,0.800542740841248
"7525","Santa Clara",6.48482688833333,395,0.97051597051597
"7526","Fresno ",4.967381806,44.5,0.196902654867257
"7527","San Francisco",6.101416208,219.5,0.903292181069959
"7528","Contra Costa",3.9986479365,92,0.4
"7529","Los Angeles",5.646303658,694,0.276383910792513
"7530","Los Angeles",6.868678967,1651,0.657506969334926
"7531","Riverside ",4.490426538,268,0.517374517374517
"7532","Orange ",5.99552122125,356,0.585526315789474
"7533","Santa Clara",4.699899117,259,0.636363636363636
"7534","Sutter ",4.905717486,4,0.19047619047619
"7535","San Luis Obispo",3.146780015,6,0.0895522388059701
"7536","Alameda ",3.812063698,95,0.242966751918159
"7537","San Joaquin",6.661061975,124,0.725146198830409
"7538","Fresno ",5.972673264,113,0.5
"7539","San Mateo",2.528592054,11,0.0635838150289017
"7540","Los Angeles",7.50519728,2050.5,0.816606929510155
"7541","Los Angeles",5.440844723,557,0.221823974512147
"7542","Los Angeles",5.922691844,897,0.357228195937873
"7543","Marin ",3.86565073466667,31,0.5
"7544","Madera ",6.6192675115,23.5,0.712121212121212
"7545","San Bernardino",5.072786536,184,0.403508771929825
"7546","San Diego",4.573731271,363.5,0.493215739484396
"7547","Contra Costa",4.139645357,99.5,0.432608695652174
"7548","Riverside ",3.390469041,113.5,0.219111969111969
"7549","Alameda ",6.463179474,369,0.943734015345269
"7550","Los Angeles",6.90742995033333,1678,0.668259657506969
"7551","Los Angeles",6.928881956,1692.5,0.674034249303067
"7552","San Diego",4.436604716,327,0.443690637720488
"7553","San Mateo",6.30862787525,158,0.913294797687861
"7554","Santa Barbara",3.6965649355,24.5,0.226851851851852
"7555","San Diego",4.578871575,365,0.495251017639077
"7556","Los Angeles",8.808088981,2442,0.972520908004779
"7557","San Diego",4.2730389765,285,0.386702849389417
"7558","San Francisco",3.376113271,31,0.127572016460905
"7559","Orange ",5.041025317,209,0.34375
"7560","Los Angeles",6.620898445,1478.5,0.588809239346874
"7561","Sacramento ",4.006830239,155,0.424657534246575
"7562","Riverside ",3.875311204,181,0.349420849420849
"7563","Los Angeles",7.687965733,2128,0.84747112704102
"7564","Ventura ",4.596189795,71,0.379679144385027
"7565","Los Angeles",8.0730587325,2273.5,0.905416168857029
"7566","Los Angeles",8.08970287566667,2277,0.906810035842294
"7567","Santa Clara",5.098443117,306.5,0.753071253071253
"7568","Glenn ",4.725016932,4.5,0.5625
"7569","Fresno ",4.144764097,9,0.0398230088495575
"7570","Contra Costa",3.7769318995,75,0.326086956521739
"7571","San Joaquin",6.389546737,118,0.690058479532164
"7572","Los Angeles",7.043857346,1768,0.704101951413779
"7573","Ventura ",5.42893508,129.5,0.692513368983957
"7574","Placer ",2.65660868,23,0.25
"7575","Contra Costa",4.039325584,96,0.417391304347826
"7576","San Diego",5.077292202,478.5,0.649253731343284
"7577","Riverside ",8.431039473,517,0.998069498069498
"7578","Los Angeles",6.478013004,1370,0.545599362803664
"7579","Los Angeles",6.39159247025,1294,0.515332536837913
"7580","Santa Barbara",3.85380955033333,31,0.287037037037037
"7581","Kern ",5.160421756,95,0.390946502057613
"7582","Los Angeles",8.158825294,2290,0.911987256073278
"7583","Alameda ",4.69788153983333,219,0.560102301790281
"7584","Fresno ",5.806456316,98,0.433628318584071
"7585","Los Angeles",4.932335883,307,0.12226204699323
"7586","Stanislaus ",3.5415331,1,0.00900900900900901
"7587","Los Angeles",6.071125633,1011,0.402628434886499
"7588","Merced ",5.75625209133333,15,0.234375
"7589","Fresno ",3.762241352,3.5,0.0154867256637168
"7590","Monterey ",2.4280486085,7.5,0.0721153846153846
"7591","San Mateo",3.030235392,28.5,0.164739884393064
"7592","Sacramento ",6.726456093,351,0.961643835616438
"7593","Sacramento ",4.23321113266667,177,0.484931506849315
"7594","Monterey ",4.2546469165,58,0.557692307692308
"7595","El Dorado",2.407565461,9,0.166666666666667
"7596","Fresno ",8.355228148,220,0.973451327433628
"7597","Solano ",3.079135967,14,0.147368421052632
"7598","Marin ",4.7430792655,50,0.806451612903226
"7599","Los Angeles",3.711247718,74,0.0294703305455994
"7600","Los Angeles",7.758349444,2168,0.863401035444046
"7601","Ventura ",NA,186,0.994652406417112
"7602","Santa Clara",6.348717904,388,0.953316953316953
"7603","Alameda ",5.024275029,263,0.672634271099744
"7604","Los Angeles",5.854161275,849,0.338112305854241
"7605","Napa ",3.6283232425,8,0.177777777777778
"7606","San Bernardino",2.695552898,25,0.0548245614035088
"7607","Alameda ",4.8893394845,245,0.626598465473146
"7608","Sacramento ",3.565475391,102,0.279452054794521
"7609","Los Angeles",6.850202406,1641,0.65352449223417
"7610","Los Angeles",8.6537295355,2419,0.963361210673039
"7611","Imperial ",7.3076511045,37.5,0.9375
"7612","Riverside ",6.039901153,427,0.824324324324324
"7613","Sacramento ",3.085596498,67.5,0.184931506849315
"7614","San Bernardino",4.738254983,149,0.326754385964912
"7615","Tuolumne ",4.266500197,11,0.611111111111111
"7616","Contra Costa",5.27185802266667,182,0.791304347826087
"7617","Los Angeles",7.272702822,1915,0.762644364794902
"7618","Orange ",2.394492086,1,0.00164473684210526
"7619","Ventura ",5.2752084225,121,0.647058823529412
"7620","Sonoma ",2.789272672,14,0.115702479338843
"7621","Contra Costa",1.701461093,3.5,0.0152173913043478
"7622","Los Angeles",5.240756412,439,0.174830744723218
"7623","San Diego",3.038522365,64,0.0868385345997286
"7624","San Diego",3.383247914,124,0.168249660786974
"7625","San Diego",3.394417975,126,0.170963364993216
"7626","Santa Cruz",4.257234851,34,0.492753623188406
"7627","Placer ",2.6581085225,24,0.260869565217391
"7628","San Bernardino",5.00300532,178,0.390350877192982
"7629","San Mateo",2.51504689466667,10,0.0578034682080925
"7630",NA,NA,2,0.125
"7631","Alameda ",3.686482295,84,0.214833759590793
"7632","Los Angeles",5.0649280765,368,0.146555157307845
"7633","Santa Cruz",5.85450585,63.5,0.920289855072464
"7634","Alameda ",6.078485625,343,0.877237851662404
"7635","Riverside ",5.513397149,382,0.737451737451737
"7636","Santa Clara",5.297327182,328,0.805896805896806
"7637","Los Angeles",5.562469204,638,0.254082039028276
"7638","Los Angeles",5.361013992,510,0.20310633213859
"7639","Orange ",5.4964082615,276,0.453947368421053
"7640","Merced ",6.673480042,53.5,0.8359375
"7641","San Mateo",5.6459711125,135,0.780346820809249
"7642","Orange ",4.847886428,181,0.297697368421053
"7643","San Mateo",3.926273546,58,0.335260115606936
"7644","Santa Clara",4.69651709,257,0.631449631449631
"7645","San Bernardino",5.123482841,195.5,0.428728070175439
"7646","Orange ",5.029584767,206,0.338815789473684
"7647","Imperial ",5.693727392,18,0.45
"7648","Napa ",4.114963452,15,0.333333333333333
"7649","San Diego",4.8207827425,418,0.567164179104478
"7650","Los Angeles",4.240287935,126,0.0501792114695341
"7651","Ventura ",3.62052486075,18,0.0962566844919786
"7652","San Diego",5.120488481,488,0.662143826322931
"7653","Los Angeles",4.961693061,319.5,0.127240143369176
"7654","Sacramento ",6.091902309,326,0.893150684931507
"7655","Placer ",2.715532759,26.5,0.28804347826087
"7656","Ventura ",4.739411436,83,0.443850267379679
"7657","Santa Barbara",4.90560525575,69,0.638888888888889
"7658","Los Angeles",6.622519543,1481,0.589804858622063
"7659","Riverside ",5.534479836,383,0.739382239382239
"7660","Marin ",2.45261635,4,0.0645161290322581
"7661","Los Angeles",5.457990659,570,0.22700119474313
"7662","Riverside ",4.286269919,241.5,0.466216216216216
"7663","San Bernardino",6.337563698,331,0.725877192982456
"7664","Riverside ",3.234690106,94.5,0.182432432432432
"7665","San Mateo",4.26936876,68.5,0.395953757225434
"7666","Sacramento ",3.984417734,148,0.405479452054795
"7667","Santa Clara",4.940723218,285,0.7002457002457
"7668","Los Angeles",5.338394488,495,0.197132616487455
"7669","Santa Barbara",4.587323315,61.5,0.569444444444444
"7670","Alameda ",3.43924863,53,0.135549872122762
"7671","San Bernardino",8.740782772,451,0.989035087719298
"7672","Los Angeles",7.469680635,2027.5,0.807447232178415
"7673","El Dorado",2.953955939,28.5,0.527777777777778
"7674","Imperial ",4.022401941,3,0.075
"7675","Los Angeles",9.248491712,2490,0.991636798088411
"7676","San Diego",4.381184787,310,0.420624151967436
"7677","Merced ",6.4571673525,41,0.640625
"7678","San Diego",5.166301398,504,0.683853459972863
"7679","Los Angeles",5.946758811,916,0.364794902429311
"7680","Los Angeles",7.4626422885,2023,0.805655117483075
"7681","Los Angeles",8.140621063,2289,0.911589008363202
"7682","Fresno ",6.862856404,188,0.831858407079646
"7683","Los Angeles",3.842879732,84,0.033452807646356
"7684","Contra Costa",4.241175543,108.5,0.471739130434783
"7685","Orange ",5.192913956,235,0.386513157894737
"7686","Tuolumne ",5.4008655545,18,1
"7687","San Diego",4.254842821,279,0.378561736770692
"7688","Solano ",3.3693468365,20,0.210526315789474
"7689","San Diego",6.320752756,694,0.941655359565807
"7690","Los Angeles",7.274182341,1916,0.763042612504978
"7691","Plumas ",2.84136648,2,0.285714285714286
"7692","Los Angeles",4.825675718,277,0.11031461569096
"7693","Santa Barbara",3.723259603,28,0.259259259259259
"7694","Fresno ",8.748319475,223,0.986725663716814
"7695","Santa Barbara",6.559720488,102,0.944444444444444
"7696","Kern ",5.8931062495,159,0.654320987654321
"7697","Tulare ",8.3117816795,96.5,0.955445544554455
"7698","San Diego",2.901416853,44,0.0597014925373134
"7699","Alameda ",4.351820743,160,0.40920716112532
"7700","Los Angeles",5.670024257,712,0.283552369573875
"7701","Sacramento ",5.998340574,325,0.89041095890411
"7702","Los Angeles",6.832807448,1628,0.648347272003186
"7703","San Bernardino",4.128421138,116,0.254385964912281
"7704","Santa Clara",2.702895959,31,0.0761670761670762
"7705","San Joaquin",5.13064924,59,0.345029239766082
"7706","Los Angeles",5.18743294533333,415,0.165272799681402
"7707","San Diego",5.311384939,535,0.725915875169607
"7708","Kern ",4.180001944,25,0.102880658436214
"7709","San Mateo",3.90599670533333,56,0.323699421965318
"7710","Los Angeles",5.724561791,750,0.29868578255675
"7711","Marin ",4.2275949265,42,0.67741935483871
"7712","San Francisco",4.306632199,99,0.407407407407407
"7713","Santa Clara",4.5135211845,229.5,0.563882063882064
"7714","San Diego",6.555840613,714,0.968792401628223
"7715","Los Angeles",4.44940496,163.5,0.0651135005973716
"7716","Fresno ",6.5909984585,166,0.734513274336283
"7717","San Mateo",5.10442163,121,0.699421965317919
"7718","Orange ",3.6024741185,39.5,0.0649671052631579
"7719","San Diego",4.391209317,314,0.426051560379919
"7720","Napa ",4.8786466855,28.5,0.633333333333333
"7721","Monterey ",3.584316484,37.5,0.360576923076923
"7722","Sutter ",5.639025961,14,0.666666666666667
"7723","Los Angeles",8.312635721,2336,0.930306650736758
"7724","San Diego",4.439530638,328.5,0.44572591587517
"7725","San Diego",4.413401961,322,0.436906377204885
"7726","San Diego",4.478534088,337,0.457259158751696
"7727","Monterey ",3.177238688,26.5,0.254807692307692
"7728","Orange ",5.304491204,255,0.419407894736842
"7729","Los Angeles",4.746744133,249,0.0991636798088411
"7730","Santa Cruz",3.85637038625,25,0.36231884057971
"7731","San Joaquin",6.288382723,109.5,0.640350877192982
"7732","Los Angeles",7.195426991,1877,0.747510951812027
"7733","Santa Barbara",4.114529959,44.5,0.412037037037037
"7734","Los Angeles",6.553923185,1421,0.565909996017523
"7735","San Bernardino",6.35679863,335,0.734649122807018
"7736","Fresno ",5.972202623,112,0.495575221238938
"7737","Napa ",5.8498134945,41,0.911111111111111
"7738","Stanislaus ",5.718582264,41,0.369369369369369
"7739","Riverside ",3.245682289,97,0.187258687258687
"7740","Sonoma ",2.48448224733333,10,0.0826446280991736
"7741","Riverside ",5.564634741,387.5,0.748069498069498
"7742","Riverside ",4.366086016,251.5,0.485521235521235
"7743","Solano ",4.709978432,67,0.705263157894737
"7744","Orange ",3.96369559466667,70,0.115131578947368
"7745","Marin ",4.8345056385,52,0.838709677419355
"7746","Los Angeles",8.799153243,2440.5,0.971923536439665
"7747","Los Angeles",8.517654934,2386,0.950219036240542
"7748","Ventura ",5.604337021,144,0.770053475935829
"7749","Los Angeles",4.220889888,120,0.0477897252090801
"7750","Sacramento ",6.384729248,339.5,0.93013698630137
"7751","Imperial ",6.278233833,27,0.675
"7752","Fresno ",5.499463782,80.5,0.356194690265487
"7753","Imperial ",4.232009377,4,0.1
"7754","Alameda ",5.205752463,285,0.728900255754476
"7755","Santa Cruz",5.179173507,55.5,0.804347826086957
"7756","Alameda ",3.62399771757143,74,0.18925831202046
"7757","San Luis Obispo",3.239085037,7.5,0.111940298507463
"7758","San Diego",6.312983083,692,0.938941655359566
"7759","Ventura ",2.685481917,2,0.0106951871657754
"7760","Los Angeles",5.481884737,578,0.230187176423736
"7761","Los Angeles",9.2360974305,2485,0.989645559538033
"7762","Shasta ",2.268615702,3,0.06
"7763","Los Angeles",6.183629238,1102,0.438868976503385
"7764","Los Angeles",5.17860974,410,0.163281561131023
"7765","Los Angeles",5.95642532,924,0.367980884109916
"7766","San Diego",4.598594294,375.5,0.509497964721845
"7767","Alameda ",5.014489743,262,0.670076726342711
"7768","Los Angeles",5.856456221,852,0.339307048984468
"7769","Orange ",5.626112665,293,0.481907894736842
"7770","Orange ",6.807862468,478,0.786184210526316
"7771","Los Angeles",4.511556534,176,0.0700915969733174
"7772","Orange ",4.620743648,150,0.246710526315789
"7773","Los Angeles",4.843404201,284.5,0.113301473516527
"7774","Monterey ",4.12868502033333,55,0.528846153846154
"7775","San Bernardino",5.843501384,282,0.618421052631579
"7776","Riverside ",4.114917506,212.5,0.41023166023166
"7777","Los Angeles",6.90341826,1674,0.666666666666667
"7778","San Mateo",4.473767131,83,0.479768786127168
"7779","Sacramento ",4.337089767,185,0.506849315068493
"7780","Imperial ",7.141120149,35,0.875
"7781","Fresno ",5.742657371,94,0.415929203539823
"7782","Santa Clara",4.344699478,200.5,0.492628992628993
"7783","Santa Barbara",3.6048566715,23,0.212962962962963
"7784","Tuolumne ",5.257567388,16.5,0.916666666666667
"7785","Los Angeles",6.981150767,1727,0.687773795300677
"7786","Santa Clara",6.5225031875,396,0.972972972972973
"7787","Riverside ",4.42638552666667,260,0.501930501930502
"7788","San Diego",3.574108545,154,0.208955223880597
"7789","Fresno ",6.25658772,140,0.619469026548673
"7790","Kern ",6.680140294,191,0.786008230452675
"7791","Kings ",5.977078975,21,0.724137931034483
"7792","Stanislaus ",6.056722611,50,0.45045045045045
"7793","San Bernardino",5.489644772,247,0.541666666666667
"7794","Los Angeles",8.37168032133333,2352,0.936678614097969
"7795","San Diego",4.1168555385,259,0.351424694708277
"7796","San Mateo",4.765067937,101,0.583815028901734
"7797","San Bernardino",8.916182448,452.5,0.992324561403509
"7798","Ventura ",5.598400777,143,0.764705882352941
"7799","Riverside ",3.253274142,99,0.191119691119691
"7800","Los Angeles",2.895604975,11,0.00438072481083234
"7801","San Joaquin",8.158774305,167.5,0.97953216374269
"7802","Riverside ",8.58727179,518,1
"7803","San Joaquin",4.151879416,19.5,0.114035087719298
"7804","El Dorado",3.3992578275,41,0.759259259259259
"7805","Alameda ",NA,391,1
"7806","San Luis Obispo",4.0645286305,26.5,0.395522388059701
"7807","Riverside ",5.949311982,421,0.812741312741313
"7808","San Diego",3.825862964,188,0.255088195386703
"7809","Los Angeles",6.62862019,1485,0.591397849462366
"7810","San Diego",4.263711094,282,0.382632293080054
"7811","Orange ",6.124315129,377,0.620065789473684
"7812","Los Angeles",6.146846096,1077.5,0.429111907606531
"7813","Orange ",7.61201952,574,0.944078947368421
"7814","Santa Cruz",3.8354802455,24,0.347826086956522
"7815","Los Angeles",6.593823672,1457,0.580246913580247
"7816","Orange ",5.948944479,351,0.577302631578947
"7817","San Bernardino",5.611171738,262,0.574561403508772
"7818","Los Angeles",7.967011865,2240,0.892074870569494
"7819","Los Angeles",6.167046945,1094,0.43568299482278
"7820","Los Angeles",9.214887117,2484,0.989247311827957
"7821","Los Angeles",4.815515691,269,0.107128634010354
"7822","Los Angeles",5.377342644,519,0.206690561529271
"7823","San Diego",4.519002709,348,0.472184531886024
"7824","Los Angeles",8.6628407425,2420,0.963759458383114
"7825","Kings ",7.080212557,27,0.931034482758621
"7826","Tulare ",6.6573723155,62,0.613861386138614
"7827","Santa Cruz",5.220565169,58.5,0.847826086956522
"7828","Lake ",3.37604720366667,11,0.523809523809524
"7829","San Diego",4.400632764,316,0.42876526458616
"7830","Riverside ",5.574284328,392,0.756756756756757
"7831","Los Angeles",5.65805275,705,0.280764635603345
"7832","Fresno ",6.838590076,185,0.81858407079646
"7833","Orange ",4.70545203366667,162,0.266447368421053
"7834","Contra Costa",3.92042751566667,88,0.382608695652174
"7835","Los Angeles",5.1474373325,399,0.158900836320191
"7836","Alameda ",4.102074712,130,0.332480818414322
"7837","Ventura ",5.549971851,136,0.727272727272727
"7838","San Bernardino",6.6236744345,370,0.81140350877193
"7839","Nevada ",3.026478743,5,0.192307692307692
"7840","Los Angeles",6.263101861,1165,0.463958582238152
"7841","Los Angeles",5.059687621,365,0.145360414177618
"7842","Los Angeles",5.142696924,397,0.15810434090004
"7843","San Joaquin",6.920297267,141,0.824561403508772
"7844","Los Angeles",7.109213412,1822,0.725607327757865
"7845","Ventura ",3.747119223,28,0.149732620320856
"7846","Orange ",4.384566417,108,0.177631578947368
"7847","Madera ",5.839803527,15,0.454545454545455
"7848","San Bernardino",2.434800574,20,0.043859649122807
"7849","Los Angeles",7.805299666,2190,0.872162485065711
"7850","Kern ",5.723542071,150.5,0.619341563786008
"7851","Sacramento ",4.880712279,239.5,0.656164383561644
"7852","Los Angeles",5.14097777,396,0.157706093189964
"7853","Alameda ",5.18698201933333,282,0.721227621483376
"7854","Orange ",6.709439285,460,0.756578947368421
"7855","Los Angeles",4.561860526,193,0.0768618080446037
"7856","Contra Costa",4.41155451866667,117,0.508695652173913
"7857","Los Angeles",5.316213004,482.5,0.192154520111509
"7858","San Diego",3.369899741,118.5,0.16078697421981
"7859","San Francisco",4.541953919,117,0.481481481481481
"7860","Los Angeles",5.52093565,609.5,0.242731979291119
"7861","San Luis Obispo",4.685743455,50,0.746268656716418
"7862","Riverside ",4.143149472,218.5,0.421814671814672
"7863","Santa Clara",5.1328907715,309,0.759213759213759
"7864","Kern ",4.569098536,42.5,0.174897119341564
"7865","Contra Costa",4.82828867,149,0.647826086956522
"7866","Los Angeles",4.351439853,144,0.0573476702508961
"7867","Riverside ",5.03083947,339,0.654440154440154
"7868","Ventura ",4.346682824,58,0.310160427807487
"7869","Riverside ",3.976811651,194.5,0.375482625482626
"7870","Napa ",4.681918437,24,0.533333333333333
"7871","San Luis Obispo",3.60086407,13.5,0.201492537313433
"7872","Sacramento ",6.826301181,359,0.983561643835616
"7873","Los Angeles",5.384402115,525,0.209080047789725
"7874","Santa Clara",2.287453644,22,0.0540540540540541
"7875","Santa Clara",4.6975149635,258,0.633906633906634
"7876","San Diego",5.21836530966667,517,0.701492537313433
"7877","Calaveras ",2.299826889,2.5,0.178571428571429
"7878","Stanislaus ",5.545088363,36,0.324324324324324
"7879","Marin ",NA,62,1
"7880","Los Angeles",5.671680626,714,0.284348864994026
"7881","San Diego",6.470560851,707,0.959294436906377
"7882","San Bernardino",4.959345004,172.5,0.378289473684211
"7883","Los Angeles",5.065591069,369,0.146953405017921
"7884","San Bernardino",5.571363778,253,0.554824561403509
"7885","Kern ",7.370570424,229,0.94238683127572
"7886","Del Norte",2.957837215,3,0.375
"7887","Orange ",5.594967813,287,0.472039473684211
"7888","Merced ",6.531686849,45.5,0.7109375
"7889","Orange ",5.750339223,316,0.519736842105263
"7890","Kings ",5.384906735,15,0.517241379310345
"7891","Placer ",4.322838247,70,0.760869565217391
"7892","Tulare ",5.938128244,32,0.316831683168317
"7893","Los Angeles",6.441621224,1337,0.532457188371167
"7894","San Bernardino",3.653099517,80.5,0.176535087719298
"7895","San Diego",4.401687475,317,0.430122116689281
"7896","Los Angeles",6.430423805,1325,0.527678215850259
"7897","Humboldt ",3.628032582,22,0.628571428571429
"7898","Fresno ",5.424470866,73.5,0.325221238938053
"7899","Los Angeles",5.779855409,793,0.315810434090004
"7900","Contra Costa",5.177951886,169,0.734782608695652
"7901","San Joaquin",5.127011769,58,0.339181286549708
"7902","Placer ",1.445104213,1,0.0108695652173913
"7903","Los Angeles",8.010237939,2255,0.898048586220629
"7904","Santa Clara",4.688430251,255.5,0.627764127764128
"7905","Sacramento ",3.855556161,136,0.372602739726027
"7906","Riverside ",6.300382569,447,0.862934362934363
"7907","San Francisco",4.5900027495,121,0.497942386831276
"7908","Los Angeles",4.825624445,276,0.109916367980884
"7909","Los Angeles",5.777146952,792,0.315412186379928
"7910","Los Angeles",4.281464063,134,0.0533651931501394
"7911","Sacramento ",3.733950343,124,0.33972602739726
"7912","San Francisco",5.149753103,177,0.728395061728395
"7913","Los Angeles",5.56037749,636,0.253285543608124
"7914","Los Angeles",7.608886917,2093,0.833532457188371
"7915","San Diego",4.536544474,350,0.474898236092266
"7916","San Diego",2.476125021,14,0.0189959294436906
"7917","Riverside ",5.076716502,344,0.664092664092664
"7918","Santa Clara",4.360653433,203.5,0.5
